parroquia,nom_par
010164,SANTA ANA
090750,ELOY ALFARO
010164,SANTA ANA
090750,ELOY ALFARO
010164,SANTA ANA
090750,ELOY ALFARO
010164,SANTA ANA
090750,ELOY ALFARO
090750,ELOY ALFARO
091950,EL SALITRE
091950,EL SALITRE
091950,EL SALITRE
091950,EL SALITRE
091950,EL SALITRE
091950,EL SALITRE
090150,GUAYAQUIL
091950,EL SALITRE
090150,GUAYAQUIL
091950,EL SALITRE
090150,GUAYAQUIL
090150,GUAYAQUIL
091950,EL SALITRE
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090650,DAULE
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
180450,MOCHA
180450,MOCHA
180450,MOCHA
180450,MOCHA
140650,SUCÚA
140650,SUCÚA
180450,MOCHA
180450,MOCHA
180450,MOCHA
180450,MOCHA
180450,MOCHA
180450,MOCHA
180450,MOCHA
140650,SUCÚA
140650,SUCÚA
140650,SUCÚA
180450,MOCHA
140650,SUCÚA
180450,MOCHA
180450,MOCHA
140650,SUCÚA
060757,SAN JOSÉ DEL CHAZO
140650,SUCÚA
090750,ELOY ALFARO
140650,SUCÚA
140650,SUCÚA
140650,SUCÚA
140650,SUCÚA
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
090750,ELOY ALFARO
090150,GUAYAQUIL
120550,QUEVEDO
090750,ELOY ALFARO
090150,GUAYAQUIL
090750,ELOY ALFARO
090150,GUAYAQUIL
120550,QUEVEDO
090750,ELOY ALFARO
120550,QUEVEDO
090750,ELOY ALFARO
120550,QUEVEDO
090750,ELOY ALFARO
090150,GUAYAQUIL
120550,QUEVEDO
090750,ELOY ALFARO
090150,GUAYAQUIL
090750,ELOY ALFARO
090150,GUAYAQUIL
090750,ELOY ALFARO
090150,GUAYAQUIL
120550,QUEVEDO
090150,GUAYAQUIL
120550,QUEVEDO
090150,GUAYAQUIL
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
120550,QUEVEDO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
150354,SAN PABLO DE USHPAYACU
090150,GUAYAQUIL
090150,GUAYAQUIL
091650,SAMBORONDÓN
091650,SAMBORONDÓN
091650,SAMBORONDÓN
091650,SAMBORONDÓN
091650,SAMBORONDÓN
091650,SAMBORONDÓN
170150,QUITO
091650,SAMBORONDÓN
091650,SAMBORONDÓN
091650,SAMBORONDÓN
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
190254,LA CHONTA
190254,LA CHONTA
170150,QUITO
131152,SAN SEBASTIÁN
131152,SAN SEBASTIÁN
130650,JIPIJAPA
130650,JIPIJAPA
130650,JIPIJAPA
130650,JIPIJAPA
130650,JIPIJAPA
130650,JIPIJAPA
150454,SANTA ROSA
130650,JIPIJAPA
150454,SANTA ROSA
130650,JIPIJAPA
150454,SANTA ROSA
150454,SANTA ROSA
130650,JIPIJAPA
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
090350,BALAO
150150,TENA
150150,TENA
150150,TENA
150150,TENA
150150,TENA
150150,TENA
150150,TENA
150150,TENA
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
070450,BALSAS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
070450,BALSAS
100150,SAN MIGUEL DE IBARRA
060161,SAN LUIS
100150,SAN MIGUEL DE IBARRA
060161,SAN LUIS
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
180652,YANAYACU MOCHAPATA
100150,SAN MIGUEL DE IBARRA
180652,YANAYACU MOCHAPATA
100150,SAN MIGUEL DE IBARRA
180652,YANAYACU MOCHAPATA
100150,SAN MIGUEL DE IBARRA
180652,YANAYACU MOCHAPATA
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
070450,BALSAS
100150,SAN MIGUEL DE IBARRA
070450,BALSAS
060161,SAN LUIS
070450,BALSAS
010554,EL CABO
070450,BALSAS
180652,YANAYACU MOCHAPATA
010554,EL CABO
070450,BALSAS
070450,BALSAS
070450,BALSAS
180652,YANAYACU MOCHAPATA
070450,BALSAS
060161,SAN LUIS
180652,YANAYACU MOCHAPATA
060161,SAN LUIS
180652,YANAYACU MOCHAPATA
060161,SAN LUIS
180652,YANAYACU MOCHAPATA
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
010554,EL CABO
070450,BALSAS
080554,CARONDELET
060161,SAN LUIS
010554,EL CABO
060161,SAN LUIS
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
060161,SAN LUIS
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
060161,SAN LUIS
090750,ELOY ALFARO
140353,SAN ANTONIO
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
090750,ELOY ALFARO
090750,ELOY ALFARO
090150,GUAYAQUIL
121051,PATRICIA PILAR
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
100150,SAN MIGUEL DE IBARRA
090750,ELOY ALFARO
090750,ELOY ALFARO
090150,GUAYAQUIL
121051,PATRICIA PILAR
090150,GUAYAQUIL
121051,PATRICIA PILAR
090750,ELOY ALFARO
090150,GUAYAQUIL
090750,ELOY ALFARO
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
090750,ELOY ALFARO
090150,GUAYAQUIL
100150,SAN MIGUEL DE IBARRA
090750,ELOY ALFARO
140353,SAN ANTONIO
090150,GUAYAQUIL
090750,ELOY ALFARO
140353,SAN ANTONIO
090150,GUAYAQUIL
121051,PATRICIA PILAR
140353,SAN ANTONIO
090150,GUAYAQUIL
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
140353,SAN ANTONIO
100150,SAN MIGUEL DE IBARRA
121051,PATRICIA PILAR
100150,SAN MIGUEL DE IBARRA
060161,SAN LUIS
100150,SAN MIGUEL DE IBARRA
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
140353,SAN ANTONIO
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
090153,MORRO
090153,MORRO
090153,MORRO
090153,MORRO
090750,ELOY ALFARO
090150,GUAYAQUIL
060161,SAN LUIS
090150,GUAYAQUIL
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
060161,SAN LUIS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
140252,BERMEJOS
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
140252,BERMEJOS
170750,SAN MIGUEL DE LOS BANCOS
140252,BERMEJOS
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
111160,SUMAYPAMBA
090150,GUAYAQUIL
090750,ELOY ALFARO
111160,SUMAYPAMBA
090150,GUAYAQUIL
111160,SUMAYPAMBA
170750,SAN MIGUEL DE LOS BANCOS
111160,SUMAYPAMBA
090750,ELOY ALFARO
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
090750,ELOY ALFARO
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
180168,UNAMUNCHO
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
090150,GUAYAQUIL
180168,UNAMUNCHO
090150,GUAYAQUIL
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
170350,MACHACHI
170750,SAN MIGUEL DE LOS BANCOS
170750,SAN MIGUEL DE LOS BANCOS
170350,MACHACHI
170350,MACHACHI
090150,GUAYAQUIL
180950,TISALEO
180950,TISALEO
180950,TISALEO
180950,TISALEO
130151,ABDÓN CALDERÓN
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
170350,MACHACHI
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
190150,ZAMORA
130151,ABDÓN CALDERÓN
190150,ZAMORA
190150,ZAMORA
190150,ZAMORA
190150,ZAMORA
190150,ZAMORA
190150,ZAMORA
210650,EL DORADO DE CASCALES
210650,EL DORADO DE CASCALES
210650,EL DORADO DE CASCALES
130151,ABDÓN CALDERÓN
210650,EL DORADO DE CASCALES
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
210650,EL DORADO DE CASCALES
130151,ABDÓN CALDERÓN
210650,EL DORADO DE CASCALES
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
130150,PORTOVIEJO
130150,PORTOVIEJO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
130151,ABDÓN CALDERÓN
220454,SAN JOSÉ DE DAHUANO
130151,ABDÓN CALDERÓN
130150,PORTOVIEJO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
091250,NARANJITO
130151,ABDÓN CALDERÓN
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
091250,NARANJITO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
220454,SAN JOSÉ DE DAHUANO
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
160162,SIMÓN BOLÍVAR
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
092150,GENERAL VILLAMIL
110952,GUACHANAMÁ
071453,SAN ISIDRO
110952,GUACHANAMÁ
110952,GUACHANAMÁ
110952,GUACHANAMÁ
071453,SAN ISIDRO
110952,GUACHANAMÁ
170551,COTOGCHOA
092150,GENERAL VILLAMIL
092150,GENERAL VILLAMIL
092150,GENERAL VILLAMIL
092150,GENERAL VILLAMIL
170551,COTOGCHOA
140250,GUALAQUIZA
092150,GENERAL VILLAMIL
170551,COTOGCHOA
140250,GUALAQUIZA
170551,COTOGCHOA
140250,GUALAQUIZA
170551,COTOGCHOA
092150,GENERAL VILLAMIL
140250,GUALAQUIZA
170551,COTOGCHOA
092150,GENERAL VILLAMIL
140250,GUALAQUIZA
170551,COTOGCHOA
092150,GENERAL VILLAMIL
140250,GUALAQUIZA
170551,COTOGCHOA
092150,GENERAL VILLAMIL
140250,GUALAQUIZA
170551,COTOGCHOA
140250,GUALAQUIZA
140250,GUALAQUIZA
140450,PALORA
140450,PALORA
140450,PALORA
140450,PALORA
140450,PALORA
140450,PALORA
140450,PALORA
140450,PALORA
130653,JULCUY
180552,LOS ANDES
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
080556,CONCEPCIÓN
111353,LIMONES
111353,LIMONES
111353,LIMONES
111353,LIMONES
111353,LIMONES
111353,LIMONES
080254,LA TOLA
111353,LIMONES
080254,LA TOLA
080254,LA TOLA
110352,GUAYQUICHUMA
110352,GUAYQUICHUMA
110352,GUAYQUICHUMA
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
240350,SALINAS
170950,PUERTO QUITO
170950,PUERTO QUITO
130150,PORTOVIEJO
150157,TÁLAG
150157,TÁLAG
230151,ALLURIQUÍN
150157,TÁLAG
150157,TÁLAG
091850,SANTA LUCÍA
091850,SANTA LUCÍA
091850,SANTA LUCÍA
091850,SANTA LUCÍA
091850,SANTA LUCÍA
130150,PORTOVIEJO
130150,PORTOVIEJO
150157,TÁLAG
130150,PORTOVIEJO
091850,SANTA LUCÍA
130150,PORTOVIEJO
091850,SANTA LUCÍA
091850,SANTA LUCÍA
091850,SANTA LUCÍA
130150,PORTOVIEJO
150157,TÁLAG
150157,TÁLAG
150157,TÁLAG
090150,GUAYAQUIL
150157,TÁLAG
150157,TÁLAG
130150,PORTOVIEJO
150157,TÁLAG
130150,PORTOVIEJO
150157,TÁLAG
130150,PORTOVIEJO
150157,TÁLAG
130150,PORTOVIEJO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
130150,PORTOVIEJO
160350,SANTA CLARA
170450,TABACUNDO
110754,PURUNUMA
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
230150,SANTO DOMINGO DE LOS COLORADOS
130150,PORTOVIEJO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
130150,PORTOVIEJO
130150,PORTOVIEJO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
091152,SAN CARLOS
130150,PORTOVIEJO
091152,SAN CARLOS
130150,PORTOVIEJO
091152,SAN CARLOS
050250,LA MANÁ
230150,SANTO DOMINGO DE LOS COLORADOS
091152,SAN CARLOS
130150,PORTOVIEJO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
130150,PORTOVIEJO
230150,SANTO DOMINGO DE LOS COLORADOS
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
130150,PORTOVIEJO
170450,TABACUNDO
220350,LA JOYA DE LOS SACHAS
130150,PORTOVIEJO
220350,LA JOYA DE LOS SACHAS
130150,PORTOVIEJO
170450,TABACUNDO
220350,LA JOYA DE LOS SACHAS
091152,SAN CARLOS
170450,TABACUNDO
220350,LA JOYA DE LOS SACHAS
220350,LA JOYA DE LOS SACHAS
130150,PORTOVIEJO
130150,PORTOVIEJO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
220350,LA JOYA DE LOS SACHAS
220350,LA JOYA DE LOS SACHAS
220350,LA JOYA DE LOS SACHAS
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
120451,PUERTO PECHICHE
050250,LA MANÁ
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
050250,LA MANÁ
050250,LA MANÁ
120451,PUERTO PECHICHE
070352,CORDONCILLO
050250,LA MANÁ
170450,TABACUNDO
050250,LA MANÁ
170450,TABACUNDO
170450,TABACUNDO
050250,LA MANÁ
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
170450,TABACUNDO
050250,LA MANÁ
170450,TABACUNDO
170450,TABACUNDO
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
110252,EL LUCERO
110252,EL LUCERO
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
130150,PORTOVIEJO
120451,PUERTO PECHICHE
120451,PUERTO PECHICHE
050250,LA MANÁ
050250,LA MANÁ
180252,RÍO NEGRO
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
050250,LA MANÁ
210351,PALMA ROJA
091250,NARANJITO
091250,NARANJITO
091250,NARANJITO
220155,EL EDÉN
170186,ZÁMBIZA
180254,ULBA
180254,ULBA
180254,ULBA
180254,ULBA
180254,ULBA
180254,ULBA
210350,PUERTO EL CARMEN DE PUTUMAYO
180254,ULBA
080450,ROSA ZÁRATE
080450,ROSA ZÁRATE
170186,ZÁMBIZA
210350,PUERTO EL CARMEN DE PUTUMAYO
170186,ZÁMBIZA
210350,PUERTO EL CARMEN DE PUTUMAYO
170186,ZÁMBIZA
220154,EL DORADO
170186,ZÁMBIZA
170186,ZÁMBIZA
170186,ZÁMBIZA
170186,ZÁMBIZA
220154,EL DORADO
220154,EL DORADO
080455,LA UNIÓN
220154,EL DORADO
170186,ZÁMBIZA
220154,EL DORADO
170186,ZÁMBIZA
220154,EL DORADO
220154,EL DORADO
220154,EL DORADO
110163,QUINARA
070351,AYAPAMBA
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
110163,QUINARA
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
170150,QUITO
050251,GUASAGANDA
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
130450,EL CARMEN
090150,GUAYAQUIL
170150,QUITO
100653,PABLO ARENAS
170150,QUITO
020159,SIMIÁTUG
170150,QUITO
100653,PABLO ARENAS
170150,QUITO
100653,PABLO ARENAS
170150,QUITO
170150,QUITO
170950,PUERTO QUITO
170150,QUITO
170150,QUITO
110350,CATAMAYO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
170950,PUERTO QUITO
170150,QUITO
130450,EL CARMEN
170150,QUITO
140150,MACAS
170150,QUITO
090150,GUAYAQUIL
130450,EL CARMEN
170150,QUITO
090150,GUAYAQUIL
130450,EL CARMEN
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
110350,CATAMAYO
110350,CATAMAYO
080450,ROSA ZÁRATE
090150,GUAYAQUIL
110350,CATAMAYO
080450,ROSA ZÁRATE
110350,CATAMAYO
080450,ROSA ZÁRATE
110350,CATAMAYO
080450,ROSA ZÁRATE
110350,CATAMAYO
110350,CATAMAYO
090150,GUAYAQUIL
090150,GUAYAQUIL
090150,GUAYAQUIL
140150,MACAS
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
110350,CATAMAYO
090150,GUAYAQUIL
140150,MACAS
090150,GUAYAQUIL
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
140150,MACAS
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
140150,MACAS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
170153,ATAHUALPA
170153,ATAHUALPA
170153,ATAHUALPA
170153,ATAHUALPA
170150,QUITO
170150,QUITO
111054,MERCADILLO
230150,SANTO DOMINGO DE LOS COLORADOS
170153,ATAHUALPA
092850,ISIDRO AYORA
170153,ATAHUALPA
090150,GUAYAQUIL
092850,ISIDRO AYORA
092850,ISIDRO AYORA
170150,QUITO
111054,MERCADILLO
170150,QUITO
170150,QUITO
092850,ISIDRO AYORA
170150,QUITO
092850,ISIDRO AYORA
170150,QUITO
170150,QUITO
170150,QUITO
092850,ISIDRO AYORA
092850,ISIDRO AYORA
170150,QUITO
092850,ISIDRO AYORA
092850,ISIDRO AYORA
170150,QUITO
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
111053,EL LIMO
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
170150,QUITO
090150,GUAYAQUIL
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
170180,SAN ANTONIO
170180,SAN ANTONIO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
170180,SAN ANTONIO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
170180,SAN ANTONIO
170180,SAN ANTONIO
170180,SAN ANTONIO
111053,EL LIMO
111053,EL LIMO
170150,QUITO
170180,SAN ANTONIO
170180,SAN ANTONIO
111053,EL LIMO
170150,QUITO
170150,QUITO
170180,SAN ANTONIO
111053,EL LIMO
170150,QUITO
170150,QUITO
120550,QUEVEDO
111053,EL LIMO
170150,QUITO
170150,QUITO
170150,QUITO
170150,QUITO
111053,EL LIMO
170150,QUITO
111053,EL LIMO
170150,QUITO
170150,QUITO
111053,EL LIMO
111053,EL LIMO
170150,QUITO
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
170150,QUITO
120550,QUEVEDO
120550,QUEVEDO
170150,QUITO
120550,QUEVEDO
170150,QUITO
120550,QUEVEDO
170150,QUITO
040150,TULCÁN
120550,QUEVEDO
170150,QUITO
170150,QUITO
120550,QUEVEDO
170150,QUITO
120550,QUEVEDO
170150,QUITO
170150,QUITO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
120550,QUEVEDO
120550,QUEVEDO
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
040150,TULCÁN
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
040150,TULCÁN
040150,TULCÁN
040150,TULCÁN
090150,GUAYAQUIL
040150,TULCÁN
090150,GUAYAQUIL
040150,TULCÁN
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
040150,TULCÁN
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
040150,TULCÁN
090150,GUAYAQUIL
040150,TULCÁN
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
060755,SAN GERARDO
230150,SANTO DOMINGO DE LOS COLORADOS
090150,GUAYAQUIL
230150,SANTO DOMINGO DE LOS COLORADOS
230150,SANTO DOMINGO DE LOS COLORADOS
060755,SAN GERARDO
060755,SAN GERARDO
060755,SAN GERARDO
060755,SAN GERARDO
170150,QUITO
170150,QUITO
060755,SAN GERARDO
170150,QUITO
060755,SAN GERARDO
170150,QUITO
060755,SAN GERARDO
170150,QUITO
060755,SAN GERARDO
060755,SAN GERARDO
170150,QUITO
170150,QUITO
060755,SAN GERARDO
060755,SAN GERARDO
170150,QUITO
060755,SAN GERARDO
060755,SAN GERARDO
100655,TUMBABIRO
100655,TUMBABIRO
230150,SANTO DOMINGO DE LOS COLORADOS
091452,SABANILLA
091452,SABANILLA
091452,SABANILLA
100655,TUMBABIRO
